replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
1200,5557.7417,5570.926,-149.39209,116.17618,111.12631,456.7726,6.0512567,115.98353,110.6477,459.07092,6.933099,121.36316,135.23882,999.8791,-1.8730094,11.453842,5.8562584,24.81432,-3.7484608,0.41737208,1.6410381,3.0305178,-3.5981252,-0.48230618,0.13978927,-0.0048655453,-0.7820748,0.8302224278450012,0.2705972492694855,1200,41,16.666666666666668,12.064640713902572,37,1,18.759697616229232,140.16136297689962,999.9173590882883,-1.5703241192253208,312.6616269371538,484.855364187887,999.8604430710292,-47.43915109385523,0.3031662,0.804318,0.9991437,-0.9987343,6,312.6616269371538,4759,41,60.125,81.42394841199977,200,1,5.105413764655336,78.81540132107727,999.9255326297103,-1.5508355013401853,306.9630025999022,548.7037124382508,1009.7233068549688,-257.0344921642985,0.29307336,0.81122476,0.99860543,-0.99342126,8,306.9630025999022,0.0006574139988515526,101.90049523299967,49.89722975400218,0.0024256969991256483,0.0072019090002868325,1.9575997079955414,153.76560971499566,1193.6658457320154,10
1300,3886.0637,3893.2769,-161.96959,123.293564,106.02968,420.14752,8.329387,123.53502,106.34932,422.30322,10.075628,123.80356,117.21794,999.84894,-1.8730094,13.620215,5.4409404,32.318836,-3.9355423,0.358674,1.7821376,3.203984,-4.1917834,-0.5342135,0.14100195,-0.07422019,-0.82375664,0.8402853608131409,0.6305161118507385,1300,43,50.0,45.0,95,5,8.866988160620663,99.61270821749379,999.9387535246037,-1.28911219273202,443.34940803103325,563.286605896077,1006.6360139271103,-119.93719786504376,0.19156218,0.83925664,0.9989473,-0.9992729,2,443.34940803103325,5196,46,87.4,92.51291801689104,200,1,3.5884479491785055,67.57295099381045,999.9107695957409,-1.7095815420218488,313.6303507582014,571.5295623016913,1017.5537969552728,-254.21856633346266,0.17749152,0.83704233,0.9961151,-0.98806316,5,313.6303507582014,0.0007074720051605254,82.19917130399699,22.24758128200483,0.0022587950006709434,0.00727529899450019,1.8489291049991152,106.30592325700127,1299.9747520000237,11
1400,3126.7065,3168.0107,-202.4811,171.60646,115.4685,440.59738,12.18957,171.82648,116.1537,439.7404,12.63962,166.10928,121.5455,999.8791,-2.042555,13.221449,5.0133796,28.05308,-1.0760024,0.37392828,1.7685715,3.817862,-3.5910978,-0.51989436,0.14319187,0.33793756,-0.7815514,0.8542637228965759,0.5079042911529541,1400,47,25.0,7.968688725254614,34,13,-1.2923226353660835,0.16961838307036545,-1.0699321381275326,-2.0411840732899718,-32.308065884152086,9.029681739150435,-18.693638690011465,-41.12596167325887,0.17357056,0.8488676,0.9998457,-0.99936146,4,-32.308065884152086,5636,50,110.0,90.62284480195929,200,5,1.0393876768594388,47.67708759541476,999.8607657858934,-1.5307551503318235,114.33264445453824,528.4652898756328,1017.3979653238584,-257.14897033720865,0.16316317,0.82361126,0.9993584,-0.9917359,4,114.33264445453824,0.0006605160015169531,75.21864816500602,35.9261763329996,0.002292854005645495,0.007343727003899403,1.849855052998464,113.00497664801514,1412.9824787390244,12
1500,1152.88,1149.3926,-192.69875,166.15875,100.15601,389.2119,19.29227,166.10275,99.679474,390.5226,16.835114,167.98807,98.53804,410.36963,-1.6655312,11.906541,6.3304224,44.445175,-4.3540783,0.32198682,1.71718,4.575183,-4.5734367,-0.5008185,0.1433594,0.06114002,-0.8162434,0.8656941056251526,0.27518773078918457,1500,51,25.0,20.359273071502333,58,3,8.851643220685645,99.6126695075541,999.9228905897854,-1.48087857664048,221.29108051714107,455.1349726636192,1008.7287439335057,-75.78881506448494,0.066232175,0.88396287,0.99999106,-0.9999617,4,221.29108051714107,6134,58,62.25,57.3775870876425,200,5,1.03529016986633,44.838821296297304,999.9222019920696,-1.5184286972919931,64.44681307417905,355.8590402911538,995.568392272148,-162.54986133740772,0.01660951,0.9093384,0.9999152,-0.9997993,8,64.44681307417905,0.0010107409980264492,103.322155423004,36.14863797099679,0.0024684599993634038,0.010376949998317286,1.886420070004533,141.37106961500103,1554.3563201480356,13
1600,5076.838,5065.139,-195.1626,174.0089,101.771126,486.33176,28.965864,174.42145,101.99132,483.25644,25.524685,170.44676,123.6389,999.8546,-2.042555,9.796644,5.2340665,24.301247,-2.0044034,0.47270098,1.5754776,3.9086096,-3.7501423,-0.4599418,0.17176667,0.22369976,-0.8153311,0.8708128333091736,-0.028131747618317604,1600,53,50.0,17.0,67,33,-1.3053782638084215,0.12329154785627054,-1.1611156503193643,-1.759002128030107,-65.26891319042107,25.03023300620598,-40.23868018421509,-90.29914619662705,0.20348586,0.84220797,0.9996587,-0.9987523,2,-65.26891319042107,6602,73,31.2,48.15419677106728,200,1,13.840885648347836,121.5133874170394,999.9533398791181,-1.5539447797419823,431.8356322284524,535.4104353139251,1017.6105164586618,-228.1184868240033,0.21008453,0.8602447,0.99317265,-0.9950071,15,431.8356322284524,0.001537661999464035,151.73142667399952,21.038377693002985,0.003129056000034325,0.017112663997977506,3.533106755996414,176.3246905049964,1730.6835547890078,14
1700,7002.5513,6941.41,-212.59453,193.04813,110.14376,556.27594,32.580784,193.45529,110.47796,555.02484,36.935173,198.50166,149.15994,999.8791,-1.8402499,10.310068,5.0287766,28.502253,-1.9458052,0.54421204,1.5764751,3.7610009,-4.7468476,-0.45015892,0.1601872,0.17346519,-0.86748594,0.8701435923576355,0.043126314878463745,1700,60,14.285714285714286,10.038700623291923,34,1,39.89761803024891,195.9680649053489,999.8699878320394,-1.7214557368481913,569.9659718606987,513.2080321368394,1061.2078230477255,-24.921303366115865,0.22327511,0.81502306,0.99967706,-0.99997604,7,569.9659718606987,7029,83,42.7,61.108182758121686,200,3,0.9510132040419161,48.40821769112873,999.886618291679,-1.8884795699442485,40.60826381258981,332.3267786766207,997.6099023805125,-317.5023240973961,0.25662392,0.80609506,0.99664754,-0.99967504,10,40.60826381258981,0.0007325080005102791,108.02578079100203,57.620176478994836,0.0029353290010476485,0.010528417995374184,2.26201688600122,167.92217041099502,1898.6099924800146,15
1800,5164.458,5373.8916,-239.41081,214.98709,140.42484,597.78094,41.406094,215.57315,141.44502,610.633,36.172306,214.6138,147.17474,999.8791,-1.5319,10.580631,5.5262837,29.860653,-3.8975081,0.74261904,1.5234727,3.7506812,-4.552254,-0.4555222,0.16338588,0.07729895,-0.933952,0.8703522682189941,0.08063808083534241,1800,61,100.0,0.0,100,100,-1.6267213203426159,0.1484046038701795,-1.155198940470309,-1.7149206374612185,-162.6721320342615,0.0,-162.6721320342615,-162.6721320342615,0.34669033,0.8119264,0.99984217,-0.996185,1,-162.6721320342615,7442,86,137.66666666666666,88.15264538792293,200,13,-1.5460826732563302,0.5705850904483988,9.824464946385648,-2.039981760003143,-212.84404801828816,137.36224990280948,-18.589071114239715,-311.1267457797145,0.34749776,0.80613637,0.99833804,-0.99390244,3,-212.84404801828816,0.0012423659936757758,71.17453377000493,15.517292242999247,0.0021701179939555004,0.007709728000918403,2.11267497499648,88.8156231999892,1987.4278828759925,16
1900,2041.5665,2074.0146,-260.75552,228.84625,130.51839,580.5228,49.20109,228.88219,129.5653,582.4406,50.905163,219.37646,123.58338,547.79346,-2.042555,11.520618,5.7943206,31.275944,-3.602819,0.8667165,1.5010759,4.408184,-5.102569,-0.46166143,0.14948225,0.07648352,-0.8929866,0.8725894689559937,0.20733296871185303,1900,63,50.0,39.0,89,11,-1.2215620751081278,1.1090659163056276,9.798577816744006,-1.5636778036015766,-61.07810375540638,46.86841815504529,-14.20968560036109,-107.94652191045168,0.37271088,0.7641609,0.9998165,-0.999872,2,-61.07810375540638,7919,102,29.8125,44.84029821209935,200,1,0.8713591355144712,45.79848656922518,999.8242279210518,-1.7871703859783274,25.97739422752519,258.44671676535364,999.8242279210518,-268.17093260813397,0.4148502,0.71576875,0.9986023,-0.99619496,16,25.97739422752519,0.0005967410033917986,160.79029113899742,22.701525393997144,0.0021678220000467263,0.0068807330026174895,1.9268169040005887,185.4282787330012,2172.8590391399994,17
2000,3246.0327,3209.6663,-275.34222,240.51593,125.762314,659.12103,48.919697,240.53741,125.54868,666.0267,50.77901,241.92673,142.34116,999.8791,-1.8058603,10.833218,5.9066486,30.454056,-4.6535645,0.953907,1.3788561,3.3197703,-3.8392346,-0.46406707,0.15661223,0.24309993,-0.8021315,0.8805027604103088,0.10609816759824753,2000,67,25.0,11.640446726822816,44,15,-1.335831989586291,0.12795822859896694,-1.1103129104699327,-1.766658359624093,-33.395799739657285,16.157386553886614,-20.072278393882907,-59.82346823955148,0.5703759,0.6186011,0.9994198,-0.9965178,4,-33.395799739657285,8382,110,57.875,66.62476547801126,200,5,0.8952978291848415,46.48798802332533,999.9266643467098,-1.7604181625575759,51.81536186407273,369.4325134007573,1006.5590999271308,-241.37357917272146,0.6456815,0.55378515,0.9907906,-0.977631,8,51.81536186407273,0.0006166830062284134,107.10984498100152,36.72359012700326,0.004333611999754794,0.006422300000849646,2.1891694189980626,146.03397712200967,2318.8957148520058,18
2100,1219.8658,1251.1866,-278.84216,250.1438,127.40351,600.19415,61.456554,249.83675,127.011375,599.40576,56.069225,245.90497,124.241035,514.51447,-1.6655312,10.34068,5.5878325,27.11416,-1.2257376,0.8224677,1.4679502,3.6763108,-6.1934896,-0.4539802,0.15594827,0.12786232,-0.7800344,0.8842779397964478,0.04190909117460251,2100,70,33.333333333333336,13.27487183449325,51,19,-1.25797304523845,1.1281365727613744,9.877527506255898,-1.87330017384201,-41.93243484128167,21.666003463496246,-16.471258677325736,-69.4251345737434,0.4197428,0.72308517,0.99859536,-0.9986548,3,-41.93243484128167,8739,115,71.4,68.25130035391267,200,4,1.484944697832898,52.916633141185926,999.913235526474,-1.6450516452699944,106.02505142526893,452.09060206145614,996.5441388126717,-263.9909740446663,0.38787565,0.777207,0.9962898,-0.987512,5,106.02505142526893,0.0017352729992126115,86.16876115999912,29.6228705120011,0.002256269995996263,0.007613025001774076,2.0839544430054957,117.8871906830027,2436.7848925650032,19
2200,3411.949,3382.0483,-294.916,270.51044,121.799385,711.78656,76.04567,270.15375,121.83461,732.57806,75.420685,273.63824,138.48169,999.8604,-2.0411842,10.616953,4.755726,31.774271,-1.5498044,0.7157957,1.5033258,3.7932248,-5.0655746,-0.4380196,0.15853079,0.041571476,-0.8618406,0.8858383297920227,0.07480167597532272,2200,73,33.333333333333336,40.069384267237695,90,5,18.81033716492278,140.1637935502502,999.9346366245388,-1.4413063394944454,627.0112388307595,528.9500069873312,1006.5674995138753,-121.0096241728858,0.35595155,0.76868236,0.9995536,-0.99810976,3,627.0112388307595,9049,121,51.666666666666664,66.0546911447039,195,3,1.8944298893755294,56.774012904519005,999.8886321917602,-2.031276615637606,97.87887761773568,410.5958805934314,997.6368366177309,-256.900270413857,0.36654642,0.77294654,0.99380267,-0.9992986,6,97.87887761773568,0.0006062370011932217,92.65756025900191,29.678250155004207,0.002088971006742213,0.010007265998865478,2.172511160002614,124.52102404801553,2561.3099813500303,20
2300,4179.9893,4436.368,-320.8739,293.75894,165.48512,999.4625,87.100204,294.85162,168.0655,1026.9633,94.41702,289.92017,162.04988,999.8738,-1.8730094,10.504131,6.978472,68.53728,-2.7990801,0.5314224,1.6468022,3.6100519,-8.277684,-0.44600382,0.16308989,0.18632092,-1.3694384,0.8873201012611389,0.06028423830866814,2300,75,50.0,8.0,58,42,-1.409962199104564,0.15217484978586532,-1.1001521052036798,-2.0364061251514447,-70.4981099552282,11.707190081821054,-58.79091987340715,-82.20530003704926,0.08415319,0.8492979,0.9995513,-0.9999998,2,-70.4981099552282,9478,125,107.25,92.7506738519996,200,14,-1.4299615284297877,0.5527004729831361,9.825092420278263,-2.14747348860006,-153.36337392409476,137.36568005216307,-11.307117337087126,-293.692148307464,0.005682053,0.83074456,0.9986023,-0.9999774,4,-153.36337392409476,0.0005955599990556948,77.50905607500317,22.632888972999353,0.004039749001094606,0.006667081994237378,1.9413798930036137,102.09462733200053,2663.407111428016,21
2400,2154.8828,2166.125,-349.0096,316.37878,150.08043,788.1822,79.632355,316.0446,149.13533,775.25446,86.27049,319.61816,159.94818,999.86346,-2.0411842,11.227779,4.647022,24.330105,-0.41599774,0.54282236,1.5989622,3.1545362,-3.9746,-0.46580094,0.16107152,-0.07593009,-0.8619251,0.8904112577438354,0.14256927371025085,2400,76,100.0,0.0,100,100,-1.4029016772992744,0.06934539216811443,-1.1719666416168537,-1.4660119443236295,-140.29016772992742,0.0,-140.29016772992742,-140.29016772992742,0.12022699,0.85638505,0.99949056,-0.999999,1,-140.29016772992742,9878,127,200.0,0.0,200,200,-1.4549863405667958,0.04895785991013785,-1.1654623973099105,-1.4834507882939316,-290.99726811335927,3.3057529226405507,-287.6915151907187,-294.3030210359998,0.14526239,0.8795455,0.9965568,-0.9991217,2,-290.99726811335927,0.0005928910031798296,63.58020621399919,15.66431797399855,0.001692323996394407,0.0058610749983927235,1.7757543240004452,81.02842480199615,2744.438576057022,22
2500,4057.4534,4074.3247,-372.51166,340.12488,180.17236,806.3226,94.70685,339.55188,179.46625,796.11383,103.9154,342.50513,191.79265,999.87,-1.7421793,10.349535,4.6795855,23.48667,-4.521675,0.4343145,1.6029177,3.209632,-3.7810097,-0.4638954,0.13882926,0.15918043,-0.92727065,0.8936541676521301,0.03930982947349548,2500,77,100.0,0.0,100,100,-1.410109608149529,0.04245018575078621,-1.2249596519808512,-1.4620468698170268,-141.01096081495282,0.0,-141.01096081495282,-141.01096081495282,0.08388432,0.84632874,0.9999361,-0.9999987,1,-141.01096081495282,10278,129,200.0,0.0,200,200,-1.3908063147460314,0.02003423090412895,-1.2123066029259215,-1.4094173904651988,-278.1612629492063,0.08960000937091195,-278.07166293983533,-278.25086295857716,0.15802597,0.8583443,0.99930525,-0.9999306,2,-278.1612629492063,0.0005981389986118302,63.640721126001154,14.924450862003141,0.002644077001605183,0.005907127000682522,2.0619597770055407,80.63628110801073,2825.07918652604,23
