replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
171475,2006.463,1754.3185,-306.1818,310.11554,213.13632,1110.3551,-98.70765,310.9001,212.04742,1104.2103,-106.232155,304.98444,209.11143,1126.5797,-123.02453,9.546467,10.693113,40.79479,-8.635222,0.07755438,1.773481,5.7129283,-5.7708907,-0.23892581,0.25292727,0.42461762,-0.99233174,0.6239973306655884,-0.21384114027023315,171475,1750,66.66666666666667,67.74625860928082,161,5,5.533190703000142,70.60827385482766,999.9406312796364,-1.603279994116458,368.8793802000095,450.5741398899655,995.3597624553546,-45.19399640382851,0.13472798,0.8183853,0.9999991,-0.9999962,3,368.8793802000095,168131,1865,80.33333333333333,84.66535432053789,200,17,-1.6249454748034853,0.21923275237312062,-1.1375327891456664,-1.8659714138237342,-130.53728647587997,146.18758260043566,-21.931358469652213,-337.18780792993675,0.051230263,0.8269643,0.99994457,-0.9998763,3,-130.53728647587997,0.0012155669974163175,47.09939205693081,36.57674219808541,0.0022176100173965096,0.0070933690294623375,1.721075481036678,85.40773628209718,62119.940748685156,856
171675,633.31995,695.5267,-285.1018,287.16275,212.6213,962.5993,-101.28423,290.39856,212.26,949.2873,-110.075096,289.19556,211.8636,979.158,-118.46501,10.335419,9.7364645,36.44804,-8.786961,-0.077900305,1.777941,5.543264,-5.732018,-0.25759575,0.25805974,0.5036993,-1.0046036,0.621506929397583,0.1596236377954483,171675,1752,100.0,46.0,146,54,4.285644685958412,70.62294698464898,999.6621473497833,-1.7954244701234536,428.5644685958412,661.5002968970692,1090.0647654929105,-232.93582830122804,0.0683514,0.8150518,0.99991506,-0.99999475,2,428.5644685958412,168361,1868,76.66666666666667,87.6711025493704,200,4,4.659136123775292,65.88410083371666,999.8462780397144,-1.736090421852639,357.2004361561056,463.08212005479936,1007.4532287196039,-35.35039333943053,-0.04534989,0.75516623,0.9999237,-0.9993652,3,357.2004361561056,0.0012049530632793903,47.25031227292493,29.254213917069137,0.0020618579583242536,0.007132005994208157,1.8251859389711171,78.340110945981,62198.28351579013,857
171875,464.72714,491.70593,-298.50104,294.6209,205.66368,977.02625,-52.274803,298.87228,207.68636,995.59766,-68.56232,295.98785,205.26053,968.9133,-85.18313,10.71204,10.565588,37.067642,-6.6156254,0.17266437,1.7961833,4.5076017,-6.363554,-0.24580221,0.2444014,0.68864405,-0.9947307,0.6230443716049194,0.33686256408691406,171875,1755,66.66666666666667,74.3699461401505,171,3,9.911687147628802,70.35208386149576,999.4554183370703,-1.600791707542328,660.7791431752535,961.6204548884203,2020.595855431479,-34.773083676591476,0.10367354,0.83330625,0.9999928,-0.99999774,3,660.7791431752535,168561,1869,200.0,0.0,200,200,-1.5909460756162788,0.1096552455086312,-1.1741364033283306,-1.6959859632315326,-318.18921512325574,0.0,-318.18921512325574,-318.18921512325574,0.14271311,0.8112562,0.99731934,-0.9950437,1,-318.18921512325574,0.0011936139781028032,33.11763316090219,36.50071123603266,0.0019720459822565317,0.007100827991962433,1.7641457049176097,71.39275658980478,62269.67927756999,858
172075,755.8665,635.94006,-308.05887,310.4379,201.51714,917.49634,-98.88047,306.71893,202.63878,919.1755,-104.036125,307.1374,202.45842,956.226,-101.259834,10.318642,10.16563,61.619694,-6.4663577,-0.07053785,1.7782013,6.006277,-5.19608,-0.23361786,0.2503806,0.5631914,-1.0329298,0.6244714260101318,0.14998970925807953,172075,1757,100.0,87.0,187,13,3.482448660662443,70.62868181038021,999.8215825081777,-1.6522548849712444,348.24486606624424,636.988423873577,985.2332899398212,-288.74355780733276,0.09396967,0.805569,0.9998444,-0.99996,2,348.24486606624424,168808,1873,61.75,80.01991939511062,200,8,-1.4718446968083818,0.7390696441796548,9.88872437050288,-1.8326669251402268,-90.88641002791759,127.16047822106535,-9.622500454756818,-310.5840089113768,0.088325195,0.7540409,0.99999994,-0.9999564,4,-90.88641002791759,0.0011825180845335126,54.011222935980186,29.378873066045344,0.0020757310558110476,0.007075179019011557,1.6525081369327381,85.05293756711762,62354.73500402004,859
172275,889.0415,769.7748,-314.79227,313.91406,211.28815,997.11847,-112.172554,312.55557,211.33556,1053.9481,-64.30225,314.9766,208.70337,999.95197,-55.342033,10.262081,10.472813,44.19662,-8.7458315,0.11812107,1.7895025,6.219623,-5.001869,-0.2532978,0.24839142,0.48082435,-0.98881996,0.6237913370132446,0.1236589103937149,172275,1758,200.0,0.0,200,200,-1.532070749881057,0.08370747802924068,-1.2315284274663183,-1.6451771215878197,-306.4141499762116,0.0,-306.4141499762116,-306.4141499762116,0.16058786,0.83487415,0.999879,-0.9998124,1,-306.4141499762116,168923,1878,23.0,10.039920318408907,38,14,16.277034024410664,130.8503945534671,999.828043250925,-1.7124869506714098,374.37178256144523,506.65187084335497,994.8288071931875,-50.44172083053039,0.18179403,0.6705167,0.99999875,-0.9999877,5,374.37178256144523,0.0011366559192538261,60.9949599490501,22.356402614037506,0.0018466070760041475,0.0070884800516068935,1.7210720469010994,85.08250635303557,62439.82031773904,860
172475,483.49536,482.62097,-292.12076,293.47467,185.8735,956.76746,-54.48506,294.16165,184.58961,962.11957,-46.844765,290.36813,183.8055,933.1038,-34.21052,10.045333,10.098015,44.110756,-7.4402194,0.02060709,1.7262522,4.768079,-4.900095,-0.25921258,0.24277037,0.531652,-1.0010023,0.6271798014640808,0.021150119602680206,172475,1761,66.66666666666667,74.84354050654976,172,5,3.6924675818661323,70.62803394956693,999.8948490588448,-1.6406508875225914,246.16450545774217,552.7685528214633,1017.5584166636917,-249.27389536212868,-0.03415822,0.8594124,0.9999939,-0.9999525,3,246.16450545774217,169138,1884,35.833333333333336,73.43572397379599,200,1,21.882400380156593,150.9141482772594,999.9407044438051,-1.6514088400200373,784.1193469556111,492.2008358497114,1009.755124766794,-316.44007598477975,0.14662328,0.8188051,0.9999994,-0.9999666,6,784.1193469556111,0.00127435103058815,67.86113299196586,36.39477871998679,0.0016385590424761176,0.005780054954811931,1.487690987996757,105.75229566497728,62545.5747534642,861
172675,1797.4905,1779.0962,-306.47333,309.25882,187.98062,1033.215,-54.632904,309.68317,187.01259,1016.3377,-56.08084,309.6034,191.65613,1040.5934,-54.47872,10.234591,11.353674,53.64109,-9.724144,-0.04677149,1.8162601,6.665475,-5.3859744,-0.23602018,0.24483813,0.67957646,-1.0391767,0.6214740872383118,0.11159322410821915,172675,1773,16.666666666666668,12.215654801205796,43,1,24.88410833419398,156.15838329855956,999.8967733746468,-1.800062053029428,414.7351389032329,520.6309394308844,1141.957659367269,-39.73700653782872,0.090351865,0.78468895,0.9999898,-0.9999948,12,414.7351389032329,169237,1890,16.5,16.99754884289693,50,2,29.39958199863494,171.57745697776494,999.9399604245549,-1.9214218049604543,485.0931029774765,517.1827915369671,1009.7713964863734,-73.85933379391433,0.009005928,0.71220845,0.9999917,-0.99999845,6,485.0931029774765,0.0012527540093287826,67.86850553296972,98.90579302597325,0.0023229169892147183,0.008975466014817357,1.4942561549833044,168.28110585093964,62713.85830359417,862
172875,898.3451,863.2368,-290.55817,291.16165,203.71434,983.19073,-90.41446,294.73065,203.21802,967.0882,-107.286545,296.7281,208.15628,999.92505,-109.55961,9.808506,10.260151,39.947224,-8.190406,-0.041618798,1.7592937,4.8981204,-5.790989,-0.24977069,0.23521589,0.4847233,-1.1804607,0.6236290335655212,-0.09043801575899124,172875,1779,33.333333333333336,55.23786945766665,156,1,13.774426566148229,121.70541159705203,999.9343739799501,-1.9396517572947913,459.1475522049409,551.835144315909,1007.561714114384,-257.2620650612663,-0.11373666,0.8067892,0.9999986,-0.9999814,6,459.1475522049409,169439,1892,101.0,99.0,200,2,3.730173685461114,70.26198694006261,999.865214018407,-1.480537567898769,376.7475422315724,621.9891193524047,998.7366615839771,-245.24157712083223,0.1670339,0.79100156,0.99997854,-0.99994,2,376.7475422315724,0.0012149419635534286,40.52353097102605,57.00798107299488,0.0016220209654420614,0.0057835630141198635,1.5522550109308213,99.09238758089487,62812.953772859066,863
173075,631.3456,635.03705,-298.70868,298.7385,201.81871,1088.9501,-68.340645,300.12415,202.37128,1070.8203,-57.887737,293.2149,205.07678,1094.5037,-69.58397,10.905731,11.032503,45.545643,-10.6142,0.14291176,1.8462052,6.807131,-5.1130147,-0.2503397,0.24031891,0.75373703,-0.9878638,0.6250534653663635,0.42574846744537354,173075,1782,66.66666666666667,91.45612184114424,196,1,8.31345274019225,99.65676820512253,999.92638389872,-1.769611463669668,554.2301826794833,628.6907208611859,999.8439041451455,-334.87191454883634,-0.1953765,0.7770264,0.9998417,-0.99985296,3,554.2301826794833,169684,1899,35.0,67.58486728339625,200,1,14.760786513193944,126.9108731410543,999.9393236733416,-1.679807535333143,516.6275279617881,561.4536430671916,999.8656399395344,-329.5875326969276,-0.2813448,0.761492,0.9998538,-0.99944705,7,516.6275279617881,0.0011868709698319435,74.76588741701562,36.13590212503914,0.001666006981395185,0.005814636941067874,1.4857460709754378,112.39620312792249,62925.35222073214,864
173275,699.31665,724.61884,-304.2956,303.68085,194.12589,879.6797,-41.73913,301.44376,194.46097,876.20795,-51.62186,296.95142,192.91847,884.1904,-48.89584,9.41703,9.626243,34.902374,-8.396066,-0.017233726,1.72163,6.3685217,-4.664214,-0.23383856,0.23660688,0.44542542,-1.0669376,0.6365556120872498,-0.2633737027645111,173275,1787,40.0,55.09990925582364,149,1,8.690876007588718,99.628070187243,999.8666286040523,-1.9446865310872945,347.63504030354875,544.6407795652774,1014.0322454182723,-241.7816578859663,-0.047442615,0.813169,0.99999994,-0.99999714,5,347.63504030354875,169885,1901,100.5,99.5,200,1,3.4621240466002927,70.45497265371378,999.8447646203293,-1.7619954018258692,347.9434666833294,651.901297937,999.8447646203293,-303.9578312536705,-0.14388233,0.71398985,0.9998374,-0.99950635,2,347.9434666833294,0.001168648013845086,40.20973330910783,50.20712854596786,0.0019953730516135693,0.01364040095359087,1.713778869016096,92.14744514611084,63017.50191910297,865
173475,1373.6985,1640.9717,-318.28085,316.48248,185.3287,921.8985,-32.61347,316.78687,185.12033,918.30194,-55.99877,315.7608,189.27081,999.9043,-64.56908,10.534048,10.137438,51.197533,-8.48211,-0.030448515,1.7985818,7.728948,-7.628896,-0.27805948,0.23926502,0.724086,-1.003566,0.6481525897979736,0.2316790372133255,173475,1789,100.0,97.0,197,3,3.4481593238629222,70.64223733894853,999.9100108388868,-1.8994440765174003,344.81593238629233,663.8599200215651,1008.6758524078575,-319.04398763527286,-0.06713687,0.7966324,0.9999896,-0.9999868,2,344.81593238629233,170117,1905,58.0,82.19793184746196,200,1,2.8352222995677723,65.5981136389592,999.83776746655,-1.8360941816459557,164.4428933749308,495.66958125328006,999.83776746655,-300.64175407368003,-0.06477448,0.7377286,0.9999569,-0.9996165,4,164.4428933749308,0.0017555850790813565,54.162584437057376,29.502881588996388,0.002066511078737676,0.007050052983686328,1.8030688299331814,85.47940700512845,63102.98405006202,866
173675,1511.345,1218.8307,-282.45105,283.01328,217.85551,1123.5685,-66.09045,280.0675,217.83621,1100.7389,-86.860435,280.61606,219.61296,1099.525,-108.954605,10.857905,10.613426,45.86251,-7.5988603,0.009522629,1.7989235,6.3003654,-6.082438,-0.2705981,0.23524408,0.59004945,-0.9616749,0.6577070355415344,0.35964885354042053,173675,1790,200.0,0.0,200,200,6.386846878760187,4.963617089408023,9.825988988497995,-1.567973105555029,1277.3693757520375,0.0,1277.3693757520375,1277.3693757520375,0.19096501,0.8244546,0.99999666,-0.99997205,1,1277.3693757520375,170317,1906,200.0,0.0,200,200,-1.5882578830133256,0.07417757767813993,-1.2487865551147985,-1.6850078227418066,-317.65157660266493,0.0,-317.65157660266493,-317.65157660266493,-0.34284014,0.7390398,0.99964166,-0.99840117,1,-317.65157660266493,0.0011885330313816667,33.08811611193232,22.538897951948456,0.0015432509826496243,0.005765449022874236,1.5568009610287845,57.19231225794647,63160.17862157,867
173875,2591.5552,2700.551,-320.832,317.11102,215.96019,1322.3334,-35.82605,318.90228,215.02324,1306.8019,-44.117188,316.58057,221.72336,1357.7687,-78.42213,10.680765,10.404437,46.930405,-9.8173065,-0.06770203,1.809007,5.7179813,-4.6477304,-0.26658282,0.22991416,0.43783137,-0.9622925,0.6678186058998108,0.2749822735786438,173875,1792,100.0,98.0,198,2,3.3443761610784213,70.64095572688319,999.8571098687785,-1.703040213979883,334.4376161078422,664.2770904194692,998.7147065273114,-329.839474311627,-0.017098786,0.8297644,0.9997879,-0.9999853,2,334.4376161078422,170463,1913,20.857142857142858,26.232088155150592,81,3,19.412048263345355,142.02739243554757,999.9390339011188,-1.6444723788452313,404.879863778346,523.9021480392726,1008.7387677387379,-119.15936161401667,0.103664234,0.662346,0.999876,-0.9996154,7,404.879863778346,0.0011525689624249935,74.93283225898631,29.22912549402099,0.00204571895301342,0.00715659698471427,1.73777729307767,105.91008993098512,63266.09116018587,868
174075,682.30865,610.211,-285.1299,288.41156,208.00238,998.22485,-54.313988,288.11935,208.67773,1034.3223,-65.3664,287.294,208.1382,1002.94543,-72.404274,9.402273,9.9007635,40.90584,-8.136193,0.013131075,1.6980283,5.3778157,-4.538643,-0.24683285,0.23139404,0.4885338,-0.95006776,0.6739692687988281,-0.23575353622436523,174075,1798,33.333333333333336,32.97305297090675,91,3,14.286666933860772,121.65046444725142,999.9331491939171,-1.8548288268410327,476.2222311286925,556.5830098474303,1086.2014295205624,-139.1159283257703,0.038043786,0.7964838,0.9999971,-0.99992836,6,476.2222311286925,170672,1916,69.66666666666667,92.20388037146569,200,1,3.166878496709153,69.1070798992951,999.8418310225177,-1.742751324070347,220.62586860407092,565.9422759949554,999.8418310225177,-327.26304187885165,-0.044221718,0.78991026,0.99827695,-0.9990639,3,220.62586860407092,0.0012237379560247064,46.90238170698285,57.122266661026515,0.0020584820304065943,0.007051244960166514,1.8572381389094517,105.89221997186542,63371.986294042785,869
174275,979.6048,1030.6143,-309.21524,308.36295,211.12659,1284.1963,-69.50075,308.12808,212.27597,1283.5199,-61.45909,302.54272,212.28601,1257.4491,-70.74054,10.348412,9.621355,38.287037,-8.11246,-0.028961748,1.7833562,4.0275764,-6.600071,-0.2720596,0.2425021,0.51702374,-0.96193576,0.6758937835693359,0.1364905685186386,174275,1801,66.66666666666667,78.40209747761145,177,2,3.441954330036554,70.64160014741205,999.8973080395351,-1.6910426726771848,229.46362200243686,562.1270391719751,1009.7693246786233,-292.30408423678045,-0.019659389,0.8802566,0.99999,-0.99998724,3,229.46362200243686,170903,1921,46.2,77.1243152319682,200,2,6.991159231934194,92.78882244893772,999.8767573163738,-1.765771350901167,322.99155651535983,564.6446986155273,998.7372822612612,-346.5068387363789,0.048724934,0.9011886,0.9999754,-0.9999926,5,322.99155651535983,0.0011975819943472743,60.64966006891336,36.10425326903351,0.0020850469591096044,0.0071438750019297,1.6467695329338312,98.41110937483609,63470.399987323675,870
174475,1983.3798,1501.4491,-280.05048,274.95166,195.8489,873.6897,-104.87652,277.3613,196.27434,880.4842,-115.70332,276.94022,202.97221,999.8848,-111.53131,10.731729,9.398926,38.7054,-9.173853,0.16578658,1.8030213,5.779529,-4.411942,-0.27206174,0.23510326,0.57971,-0.96928084,0.6795289516448975,0.2828628718852997,174475,1804,66.66666666666667,73.8301353709235,171,11,0.39516542743843447,4.081691581064232,9.591660455480081,-1.5675579167881524,26.344361829228898,64.35865794122675,117.20619009454764,-23.68561755699431,0.0104911,0.81152475,0.9999707,-0.9999939,3,26.344361829228898,171104,1923,100.5,99.5,200,1,3.4847417727760392,70.45530059154345,999.8729754058913,-1.6107395917283218,350.216548163992,649.6564272418993,999.8729754058913,-299.43987907790734,0.14764194,0.81299776,0.99870986,-0.99425924,2,350.216548163992,0.0012647119583562016,40.34399228997063,36.54590864398051,0.001576937036588788,0.005808243993669748,1.486215875018388,78.38476670195814,63548.78796143446,871
174675,594.5222,773.2034,-294.18774,296.16556,198.26067,1101.028,-72.07532,294.39154,197.73796,1083.627,-102.467186,296.2904,198.9232,1131.0055,-101.988914,8.966278,9.423494,34.85379,-9.779247,0.04831307,1.724945,4.761593,-4.942929,-0.26329157,0.23777764,0.5161098,-1.0221193,0.6764275431632996,-0.4040687680244446,174675,1806,100.0,96.0,196,4,13.795792581486749,69.95186130220969,999.9094841106568,-1.541928221939644,1379.579258148674,371.9771438919712,1751.5564020406453,1007.6021142567029,-0.01108343,0.86992776,0.9999789,-0.99999785,2,1379.579258148674,171207,1927,25.75,39.40415587219196,94,3,28.16378300417605,168.32807348750012,999.9404379799248,-1.6289906612929186,725.2174123575332,497.42053388773286,1019.7108311789063,-136.30524865074113,0.09635993,0.7926617,0.99921143,-0.9997622,4,725.2174123575332,0.0011603389866650105,54.196179967024364,29.585311585920863,0.0014909910969436169,0.005774433026090264,1.487526849959977,85.2774441660149,63634.067678816384,872
174875,1029.2269,987.3174,-309.64908,312.66415,187.23056,854.57965,-51.405106,310.28793,186.66127,830.1626,-42.72742,314.3805,187.65717,842.8247,-44.002766,9.512049,9.164287,33.95467,-8.685034,0.090835005,1.7364304,4.696473,-5.2081556,-0.2488205,0.23680623,0.4709254,-0.98757565,0.6815153956413269,-0.18713992834091187,174875,1810,50.0,41.15215668710451,113,4,3.5277630391414028,70.63813145935637,999.9337525869024,-1.8428347822515267,176.38815195707016,482.77661403161636,1007.6410744516709,-180.73991587169758,0.064524874,0.85099113,0.99997646,-0.99999046,4,176.38815195707016,171439,1930,77.33333333333333,87.04915597267762,200,7,4.640199824024628,65.6167313425139,999.9358578094553,-1.847353733458289,358.84211972457115,473.6505897062744,1026.4149930202445,-22.663975592114113,-0.05240527,0.8413911,0.9999546,-0.9999958,3,358.84211972457115,0.0012225459795445204,47.129526411998086,43.16912679700181,0.0020773980068042874,0.0070799170061945915,1.6990515319630504,92.00808460195549,63726.07829593832,873
175075,1706.2861,1512.9514,-299.16934,298.57465,210.55948,1127.9382,-108.45101,300.09085,210.35791,1118.1083,-107.94208,302.8734,217.29713,1087.2185,-100.757065,9.849025,8.748595,48.86744,-9.483393,0.047103062,1.7341686,5.130501,-4.9969015,-0.26128778,0.22783706,0.49906898,-0.9339782,0.6846698522567749,-0.05719951540231705,175075,1811,200.0,0.0,200,200,-1.5734532495719946,0.10274775319048474,-1.1550986095124158,-1.7202943268641784,-314.690649914399,0.0,-314.690649914399,-314.690649914399,-0.006870453,0.8042549,0.9999392,-0.9999784,1,-314.690649914399,171656,1934,54.25,84.17355582366709,200,4,7.778374748105719,95.69425349003106,999.9114320820681,-1.8344918768277614,421.97683008473524,595.2806498959073,1007.5978325347508,-314.794531884862,0.10106718,0.77812934,0.99999344,-0.9999791,4,421.97683008473524,0.0011576280230656266,53.98790972598363,22.454374752007425,0.001679274020716548,0.005814336007460952,1.4895667729433626,77.94050248898566,63804.02157815732,874
175275,1534.8076,1461.7197,-305.64825,304.88577,218.09563,1277.2731,-28.162447,306.01443,216.59572,1274.508,-22.647541,306.35916,224.32849,1229.5134,-54.413162,11.10848,10.745628,53.27719,-8.68808,0.017701585,1.8093098,5.8927765,-5.8532557,-0.26131886,0.24150567,0.57248104,-1.0730252,0.6778820157051086,0.43097901344299316,175275,1812,200.0,0.0,200,200,-1.5868995356990672,0.07543355483417083,-1.2532645753586615,-1.72827074475161,-317.3799071398133,0.0,-317.3799071398133,-317.3799071398133,0.08324246,0.8470948,0.999923,-0.9999724,1,-317.3799071398133,171883,1937,75.66666666666667,87.94063654281538,200,11,-1.5823003191842178,0.11437266580249662,-1.188348089317082,-1.6807702066339356,-119.72739081827247,143.53832214832204,-14.603170320606539,-322.6774945582808,0.065185115,0.8352183,0.99931484,-0.9997743,3,-119.72739081827247,0.0014658389845862985,46.97232509206515,22.383238211041316,0.0020252270624041557,0.007040241966024041,1.8216740910429507,71.18776870216243,63875.21185107855,875
175475,514.2048,577.5238,-302.45435,301.5999,208.03151,1063.8787,-38.713318,302.67712,207.17928,1047.4656,-31.249275,301.517,209.80594,1155.6976,-28.502739,12.270357,8.687418,44.610313,-7.2085123,-0.0794455,1.8563011,4.372275,-5.008231,-0.2926218,0.24259098,0.4953812,-0.99660957,0.683954656124115,0.8634734749794006,175475,1815,66.66666666666667,89.33208954358015,193,3,8.482020020505038,99.64307350040445,999.9187239802563,-1.6450696272752179,565.4680013670027,610.5534647040665,997.7151856788781,-297.9847795592634,0.084701546,0.8679247,0.99992573,-0.9999359,3,565.4680013670027,172083,1938,200.0,0.0,200,200,-1.471406764154226,0.07141465239603031,-1.2862198975221277,-1.6580389083237592,-294.2813528308453,0.0,-294.2813528308453,-294.2813528308453,-0.20866819,0.8905946,1.0,-1.0,1,-294.2813528308453,0.0012529060477390885,33.08515215595253,36.23242799309082,0.001966812997125089,0.007027362007647753,1.737888838048093,71.06571606814396,63946.28052093764,876
175675,2614.202,2337.9524,-311.03262,311.58276,195.05133,1197.7979,-29.756155,313.73627,194.8855,1190.3275,-29.818138,320.3143,201.99185,1196.0098,-27.440779,9.753122,9.433998,42.465992,-7.427084,-0.069226995,1.74088,6.0704274,-5.0661736,-0.26486057,0.22674026,0.5021054,-0.93664503,0.6855276226997375,-0.09320317208766937,175675,1817,100.0,99.0,199,1,3.410715416148832,70.6362182220648,999.8567426516406,-1.6788225191438395,341.07154161488324,658.7852010367574,999.8567426516406,-317.7136594218742,0.058263864,0.88075256,0.9999009,-0.9998604,2,341.07154161488324,172326,1944,40.5,71.5419457381472,200,1,6.706462457549448,90.4814433848378,999.8797212262882,-1.7438977784125327,271.61172953075265,527.5356631655663,999.8740793748235,-338.56461921011675,0.031013517,0.87137264,0.9999638,-0.9999442,6,271.61172953075265,0.0011738500325009227,67.85444253496826,29.295710475067608,0.0016808219952508807,0.005786071997135878,1.4842113960767165,98.64300515013747,64044.925945501775,877
175875,841.5241,873.93555,-305.59473,304.49005,202.20126,912.19305,-38.995857,300.2212,201.32597,923.9962,-42.464615,303.90887,204.51321,999.87463,-37.460598,9.8607235,9.377384,44.779194,-9.893422,-0.1095497,1.7514206,5.4389167,-4.574174,-0.26940742,0.2348378,0.47267318,-1.0303491,0.6826065182685852,-0.0532054603099823,175875,1818,200.0,0.0,200,200,-1.475841725091766,1.992919767223592,9.821851360554835,-1.9510673693613865,-295.1683450183532,0.0,-295.1683450183532,-295.1683450183532,-0.07325922,0.8292919,0.9999607,-0.99988484,1,-295.1683450183532,172526,1945,200.0,0.0,200,200,-1.8111496437924288,0.1429000046141746,-1.1560121070220675,-1.8904779284858664,-362.2299287584859,0.0,-362.2299287584859,-362.2299287584859,-0.1250982,0.79588735,0.99997085,-0.99971634,1,-362.2299287584859,0.0011676930589601398,33.010903922026046,22.208120391936973,0.0015243119560182095,0.005765059031546116,1.7435907899634913,56.971072167973034,64101.89933070063,878
176075,2746.6357,3062.2625,-309.50214,304.56015,199.65677,1206.7917,-75.03878,303.96994,200.15158,1207.4332,-68.82877,304.51492,203.21188,1157.6321,-89.16484,9.8084545,10.20547,42.572548,-11.469401,0.057964742,1.7444819,5.80071,-4.6153092,-0.27702108,0.23133141,0.45481932,-0.95980096,0.6877520084381104,-0.07169164717197418,176075,1822,50.0,63.52558539675176,160,11,-1.5409882963485062,0.15044647771301078,-1.1005912670379396,-1.674174104510926,-77.04941481742532,103.68212454586714,-14.499889939313164,-256.6091288457331,0.03793431,0.86476207,0.9998399,-0.9999207,4,-77.04941481742532,172737,1949,52.75,85.01580735369159,200,3,12.822224009787769,118.5518028298672,999.9462143662987,-1.6743362081812618,676.3723165163047,574.3234136037075,1018.4917860985822,-318.30378063188294,0.04433126,0.8034137,0.9999152,-0.9998779,4,676.3723165163047,0.0017254480626434088,54.01504527090583,43.16870370693505,0.0020771779818460345,0.007095961947925389,1.8218913609161973,99.01653892674949,64200.91825787071,879
176275,572.84576,590.736,-296.68274,295.77087,207.22768,1159.7942,-95.17757,294.5224,207.0518,1156.986,-103.15271,300.62045,209.98387,1217.8676,-95.33198,9.834553,8.207016,31.419106,-8.136733,-0.08576878,1.7140545,5.3524103,-4.643996,-0.26832682,0.22809984,0.3994296,-0.93879604,0.686337411403656,-0.062286294996738434,176275,1823,200.0,0.0,200,200,-1.7033545964794143,0.10055282100929364,-1.1650282923104378,-1.7459424007412916,-340.6709192958827,0.0,-340.6709192958827,-340.6709192958827,0.011105155,0.8762581,0.9998922,-0.99998635,1,-340.6709192958827,172976,1952,79.66666666666667,85.09732989674562,200,18,-1.527579738253236,1.0609604735512106,9.899368568603158,-1.9551115295208799,-121.69718581417447,149.88280368016672,-6.598510405759514,-333.39419118793296,-0.10660608,0.78235227,0.9999234,-0.9999588,3,-121.69718581417447,0.0012115220306441188,47.04353013902437,22.240814315970056,0.0020388810662552714,0.0070492090890184045,1.777803166070953,71.0724472332513,64271.99342324899,880
176475,645.29877,627.0196,-311.64233,310.86444,210.92828,1050.7792,-63.30657,310.07434,209.97195,1012.40906,-98.66389,306.9677,213.43497,1035.9387,-112.81735,10.9695015,9.405031,37.690624,-12.114679,-0.08075483,1.7895888,6.8056817,-5.241478,-0.28784087,0.23875734,0.44833207,-0.96283555,0.6909415125846863,0.358532190322876,176475,1826,66.66666666666667,71.08836441750194,167,11,-1.7453347486149722,0.24297997417879288,-1.1396895891929393,-1.9839664897232772,-116.35564990766484,133.49049085294158,-14.963417282554401,-304.96216501128487,0.004319383,0.8441737,0.99994975,-0.9999753,3,-116.35564990766484,173176,1953,200.0,0.0,200,200,-1.6687811757426352,0.06810778488586869,-1.2722798222661447,-1.7042082311936324,-333.7562351485269,0.0,-333.7562351485269,-333.7562351485269,0.014384048,0.9220133,0.9961979,-0.9965115,1,-333.7562351485269,0.001183070009574294,33.07531005505007,36.1876063629752,0.0020326520316302776,0.007145084906369448,1.6879453539149836,70.96122257888783,64342.957029755926,881
