replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
82900,606.10004,605.934,-317.65622,319.338,128.06676,584.73175,-0.34058446,319.45773,126.315125,582.0113,-0.34783107,316.8918,130.23412,572.4537,-11.840014,10.7716675,8.032851,35.46061,-6.0539346,-0.09422395,1.8169575,5.417804,-6.9945927,-0.26440588,0.19445461,0.49890107,-0.9111025,0.49427518248558044,0.5436537861824036,82900,1171,100.0,0.0,100,100,-1.371515060871289,0.0722883309507275,-1.1567212568839769,-1.466430886581293,-137.1515060871289,0.0,-137.1515060871289,-137.1515060871289,0.12041615,0.77858025,0.99997795,-0.9999408,1,-137.1515060871289,342149,2514,94.6,87.33292620770244,200,1,0.6450571564900205,45.98767045177771,999.7463022950335,-1.9833042904343228,61.02240700395598,482.0662587810955,999.7463022950335,-323.59533229442854,-0.015808674,0.7314428,0.99993366,-0.9999251,5,61.02240700395598,0.0006568711251020432,80.72550557600334,14.814594428986311,0.0023559408728033304,0.007036592112854123,1.7243520841002464,97.27450149320066,73059.19224638748,827
83000,535.4321,551.50366,-330.96832,333.85104,119.606476,578.76953,-0.3414883,333.36566,119.22702,580.6756,-0.34858334,330.42157,118.85978,602.72656,-4.5909677,10.124512,7.959857,38.834587,-6.639643,-0.004518526,1.7585185,4.985916,-5.1271944,-0.26236606,0.19308087,0.41083506,-0.8307065,0.4952656626701355,0.08747963607311249,83000,1172,100.0,0.0,100,100,-1.5842033808216638,0.12508224311628374,-1.2491665227277766,-1.7053503127264404,-158.4203380821663,0.0,-158.4203380821663,-158.4203380821663,-0.059987657,0.82324046,0.9999984,-0.999989,1,-158.4203380821663,342549,2516,200.0,0.0,200,200,-1.6525687516406986,0.1481678934871592,-1.199051809427681,-1.818827440907423,-330.5137503281395,12.05029449534615,-318.4634558327934,-342.5640448234857,-0.023575531,0.78323334,0.99999696,-0.9999762,2,-330.5137503281395,0.0006046940106898546,59.733549372060224,14.687002639984712,0.0021583789493888617,0.006948234047740698,1.9660950338002294,76.39635835285299,73135.5912665287,828
83100,894.47974,949.9363,-322.35654,327.0418,119.97105,623.83386,-0.3421378,324.9305,120.7758,649.9649,-0.349451,328.21616,120.82973,600.2398,-10.86776,8.979159,7.034428,24.676922,-5.902037,0.14596169,1.7262772,5.2291145,-4.6347065,-0.26467234,0.19344324,0.46813565,-0.86801195,0.4978376626968384,-0.7119184136390686,83100,1173,100.0,0.0,100,100,-1.3963355646805011,0.06070070972195558,-1.1993282595929073,-1.5139379481059192,-139.63355646805007,0.0,-139.63355646805007,-139.63355646805007,0.2819588,0.7160821,0.9996453,-0.99918187,1,-139.63355646805007,342953,2520,101.0,99.0,200,2,3.4277395219358624,70.27899501743437,999.7821273080248,-1.8635162060509063,346.20169171552203,658.2041125584996,1009.5580608514567,-340.4668527127904,0.2748437,0.7056672,0.99999946,-0.9999922,4,346.20169171552203,0.0006640490610152483,73.78291572607122,14.904758397024125,0.002188288141041994,0.006994846975430846,1.872354551916942,90.56987585918978,73226.16358284466,829
83200,456.2286,427.1024,-318.9272,322.32126,125.256065,677.60504,-0.3425866,319.96307,125.782135,684.05194,-0.34994316,320.9513,127.07791,586.9129,-11.545268,10.055415,7.892655,33.535053,-9.827003,0.1299139,1.797498,8.106708,-5.041293,-0.2415249,0.20136325,0.55155206,-1.1647135,0.4960537850856781,0.0388481467962265,83200,1174,100.0,0.0,100,100,-1.5943143219752562,0.09336274213783886,-1.2561260053456622,-1.7116421068020247,-159.43143219752557,0.0,-159.43143219752557,-159.43143219752557,-0.009770887,0.76507324,0.9999385,-0.99958307,1,-159.43143219752557,343374,2523,140.33333333333334,84.38140922159468,200,21,-1.5710400902499857,0.07615611162172527,-1.1589998407559707,-1.8894245597657542,-220.46929266508127,133.54167736053506,-31.70833142901849,-320.05016012699923,0.09781069,0.69266987,0.99979186,-0.9991346,3,-220.46929266508127,0.0006725990679115057,66.81600304809399,14.755626894067973,0.002252145204693079,0.007075436180457473,1.8257987850811332,83.40742890769616,73309.5732198346,830
83300,474.729,456.67755,-326.2336,325.55316,108.68942,596.53503,-0.34389248,330.07172,106.74342,590.88245,-0.35104686,330.77588,110.609726,586.06793,-27.772793,10.088331,7.7688403,42.798767,-4.6182814,0.07522488,1.7909904,6.740526,-6.387645,-0.24872053,0.19512466,0.58434415,-0.8039211,0.4986076354980469,0.0614556260406971,83300,1176,50.0,48.0,98,2,8.484645789122748,99.62572993218356,999.7476191838123,-1.6559880081279623,424.2322894561376,574.3125878975296,998.5448773536672,-150.080298441392,-0.039504874,0.82882607,0.9999953,-0.999977,2,424.2322894561376,343774,2525,200.0,0.0,200,200,-1.5824918364986211,0.09497634596670201,-1.273856521682133,-1.6834937716596405,-316.49836729972424,16.121410204065512,-300.3769570956587,-332.61977750378975,-0.15580837,0.7822081,0.999418,-0.99800605,2,-316.49836729972424,0.0006640420760959387,59.80224891216494,21.633224177872762,0.0017554229125380516,0.0057204540353268385,1.5869348449632525,83.03054785402492,73392.60621313262,831
83400,1928.093,1963.8309,-327.71887,330.5577,122.855865,566.1992,-0.34416384,331.5115,122.079735,555.8925,-0.35136646,335.2434,131.61682,999.7319,-4.1495733,10.209899,8.735844,39.6783,-9.216203,-0.18017773,1.7832665,5.636902,-5.6015415,-0.26500973,0.19355823,0.53330135,-1.0316586,0.5013853907585144,0.14492522180080414,83400,1177,100.0,0.0,100,100,-1.6460595521661938,0.20139475730984288,-1.1950681359688562,-1.8383384388219093,-164.60595521661932,0.0,-164.60595521661932,-164.60595521661932,-0.14388531,0.8347089,0.99996924,-0.9999975,1,-164.60595521661932,344238,2528,154.66666666666666,64.1110148275803,200,64,-1.5969562381803468,0.11542815473415292,-1.2090175420523614,-1.9197223083633947,-246.99589817189363,108.65473033383621,-94.31353534926454,-338.33200199221994,-0.10302116,0.7686529,0.9992738,-0.99968696,3,-246.99589817189363,0.000607646070420742,66.45776135683991,14.695375978015363,0.0022999390494078398,0.00707961292937398,1.7504495070315897,82.91357403993607,73475.5220750107,832
83500,337.22452,288.68216,-319.2884,319.133,108.04945,650.72906,-0.34487575,322.09378,107.03516,627.13983,-0.3520474,318.36685,106.60369,642.29926,-4.357839,10.327985,8.1309185,34.35018,-9.052993,-0.22095709,1.7935886,4.589849,-5.427033,-0.26093698,0.20377779,0.52117074,-1.3300601,0.49831894040107727,0.22840288281440735,83500,1179,50.0,41.0,91,9,-1.4821792737386206,0.07976497500722199,-1.2295249858700004,-1.7062616137883968,-74.10896368693102,61.25778135400851,-12.851182332922509,-135.36674504093952,-0.12017606,0.8166767,0.9997794,-0.9999707,2,-74.10896368693102,344639,2531,133.66666666666666,93.80949963741531,200,1,0.9879025782395117,49.94688786294683,999.7952487701784,-1.687894778537566,132.0496446246814,613.5888156889586,999.7952487701784,-301.98739049219176,-0.1752694,0.83658046,0.9999902,-0.9996492,3,132.0496446246814,0.0006854669190943241,66.52410229411907,21.53321269294247,0.002199108013883233,0.007049107924103737,1.8615542820189148,89.92880295193754,73565.45351879532,833
83600,1375.7867,1363.262,-314.6473,316.45996,115.440315,598.23755,-0.34563452,319.0282,116.53378,606.458,-0.3528752,319.03308,124.59101,999.74304,-7.7817245,9.886321,7.9306965,34.28852,-8.130664,-0.12902287,1.7686667,5.8811393,-4.8314586,-0.25692442,0.2045606,0.4640114,-1.2924162,0.49127063155174255,-0.08078718185424805,83600,1180,100.0,0.0,100,100,-1.51885532975791,0.11231301077800654,-1.1776838325407737,-1.663718033531644,-151.885532975791,0.0,-151.885532975791,-151.885532975791,-0.12464342,0.788889,0.99912983,-0.9998641,1,-151.885532975791,345039,2533,200.0,0.0,200,200,-1.597235244932611,0.09228250794628991,-1.1930628937761565,-1.7076097935812025,-319.44704898652225,13.41007706139112,-306.0369719251311,-332.85712604791337,-0.13641968,0.7832744,0.9929414,-0.9963493,2,-319.44704898652225,0.0006035910919308662,60.192671085940674,14.740083145909011,0.0021526729688048363,0.007063731784000993,1.8887476630043238,76.83132189069875,73642.28770798817,834
83700,701.6176,548.6751,-313.5063,315.5779,119.97864,742.55634,-0.34622943,315.07654,121.947586,774.2369,-0.35352916,314.87067,126.66436,999.74506,-10.2548685,9.5291605,8.182475,43.045704,-7.00758,0.052336913,1.770344,5.111751,-4.7418156,-0.2526937,0.19539334,0.50746006,-0.8252656,0.487900048494339,-0.33781570196151733,83700,1181,100.0,0.0,100,100,-1.610963076526393,0.06334225306544916,-1.295393825702172,-1.6643021494333428,-161.09630765263924,0.0,-161.09630765263924,-161.09630765263924,-0.123903565,0.7911464,0.99935216,-0.9998891,1,-161.09630765263924,345440,2536,133.66666666666666,93.80949963741531,200,1,0.9433092527181769,49.94359889999707,999.8136262704925,-1.702137581084049,126.08900344666301,617.8974794062136,999.8136262704925,-323.01688539777115,-0.17161304,0.8246638,0.9997404,-0.9999146,3,126.08900344666301,0.0006501299794763327,66.46253958600573,14.699376160046086,0.0017438558861613274,0.006443412974476814,1.62767711491324,82.79843025980517,73725.08859996614,835
83800,569.3009,478.77667,-313.0365,315.2251,119.73583,561.5898,-0.3470516,315.32037,118.790184,551.1149,-0.35397303,312.9992,121.45308,562.6088,-9.851117,10.105318,8.251996,45.924488,-7.886246,0.17275655,1.7716591,7.813072,-5.137192,-0.2532421,0.19788875,0.43355116,-1.2967259,0.4844232499599457,0.07632274925708771,83800,1182,100.0,0.0,100,100,-1.4019344357923798,0.06404091602378426,-1.2098006682070348,-1.5018881228221805,-140.193443579238,0.0,-140.193443579238,-140.193443579238,-0.02050934,0.7642592,0.9988923,-0.9997216,1,-140.193443579238,345872,2540,108.0,92.53107586103168,200,2,0.9199166134722245,48.11318998686294,999.7745989151741,-1.6584432151629136,99.35099425500019,528.4979619358212,998.5900546697786,-291.02562003502305,-0.023763457,0.7109395,0.9997673,-0.9999106,4,99.35099425500019,0.000672206049785018,73.63836567406543,14.737669080961496,0.002247157972306013,0.007088914047926664,1.8118605269119143,90.19790356000885,73815.2889242007,836
83900,524.5504,561.6488,-325.89557,326.8979,123.99528,629.8022,-0.3479871,329.0066,125.62154,628.23145,-0.35484782,324.02515,122.45674,641.2217,-7.0376267,9.146841,8.036573,33.200333,-9.850051,0.015202788,1.7599999,5.576435,-5.7518415,-0.25918183,0.20172009,0.49678168,-0.8555239,0.48102790117263794,-0.6242959499359131,83900,1183,100.0,0.0,100,100,-1.6793906544174462,0.2046785855500418,-1.2491014846217012,-1.9247922478705166,-167.93906544174462,0.0,-167.93906544174462,-167.93906544174462,-0.10616008,0.7622031,0.9997686,-0.99983025,1,-167.93906544174462,346314,2545,88.4,92.06649770682058,200,1,3.0311506542848825,67.20657513352245,999.8352109198008,-1.7904966307156347,267.95371783878363,605.7059297033825,999.7618327315206,-324.21537657356225,-0.10310661,0.76268744,0.9999999,-0.99999607,5,267.95371783878363,0.0006393739022314548,80.35158978891559,15.004820552887395,0.0022808390203863382,0.007078337017446756,1.6329308520071208,96.99933974375017,73912.2909075038,837
84000,524.19727,448.02374,-323.48236,325.0302,136.1723,672.70624,-0.34841308,325.42657,134.01898,636.0052,-0.35526037,322.09125,135.34895,638.57465,-9.1581545,10.227218,8.862971,43.63859,-7.27544,0.011991643,1.7950308,6.8768597,-6.846584,-0.24866256,0.20048067,0.42357266,-1.2328334,0.4836632311344147,0.16505831480026245,84000,1184,100.0,0.0,100,100,-1.337403211318541,0.08624019364952558,-1.1791834567112178,-1.5154784174281573,-133.74032113185413,0.0,-133.74032113185413,-133.74032113185413,-0.052431308,0.7962561,0.99987966,-0.9999555,1,-133.74032113185413,346714,2547,200.0,0.0,200,200,-1.4825718972102613,0.20042691275343053,-1.2001122753290554,-1.710272964213865,-296.51437944205225,38.49122708967565,-258.0231523523766,-335.0056065317279,-0.18110658,0.7246656,0.9999825,-0.99980813,2,-296.51437944205225,0.0008697030134499073,60.22492403490469,14.746344313956797,0.0017364190425723791,0.005820050137117505,1.5937820659019053,76.57347658695653,73988.86728942301,838
84100,285.41415,299.88757,-319.58737,322.96304,114.791504,591.6915,-0.34912694,322.78143,113.403046,595.7779,-0.35581374,323.5984,115.38457,591.8486,-8.190424,9.829514,8.087208,54.454826,-5.6468105,0.15978122,1.7702551,6.235937,-4.5727835,-0.25387198,0.19214034,0.46577948,-0.8469673,0.4826313257217407,-0.12416693568229675,84100,1186,50.0,25.0,75,25,-1.5822957527727342,0.1565421580314851,-1.2212216264540707,-1.7622103741132447,-79.1147876386367,43.8611747271928,-35.2536129114439,-122.9759623658295,-0.12965335,0.7946046,0.99983275,-0.9999997,2,-79.1147876386367,347114,2549,200.0,0.0,200,200,-1.5978324638234016,0.09093934794178106,-1.2322851373603751,-1.7405912331822018,-319.56649276468033,9.221418944426858,-310.34507382025345,-328.78791170910716,-0.21990329,0.67136246,0.9993975,-0.9980752,2,-319.56649276468033,0.0006945088971406221,59.577324806014076,21.620134457945824,0.0017331461422145367,0.005831403890624642,1.5869722829665989,82.79269060585648,74071.66222001752,839
84200,511.78882,566.56683,-334.89233,335.95807,117.2298,575.0527,-0.34935397,337.2823,115.80946,566.09247,-0.35589024,330.48376,115.29513,561.4026,-9.786933,9.55772,8.10966,44.183502,-5.536437,0.069966815,1.78063,6.3135285,-4.7996626,-0.27989596,0.2006004,0.5890261,-0.8501441,0.47819840908050537,-0.3262958228588104,84200,1187,100.0,0.0,100,100,-1.570657052254009,0.13821022649026063,-1.2272880164878301,-1.73898484286566,-157.0657052254009,0.0,-157.0657052254009,-157.0657052254009,-0.13454778,0.77363086,0.9999638,-0.99992543,1,-157.0657052254009,347514,2551,200.0,0.0,200,200,-1.6317429002442856,0.10558147937609164,-1.2332902912041537,-1.7761259611051639,-326.3485800488571,3.7397941016921834,-322.6087859471649,-330.08837415054927,-0.180113,0.714238,0.99947214,-0.999893,2,-326.3485800488571,0.0011829619761556387,59.73728880495764,14.69602085603401,0.0021751709282398224,0.00708284298889339,1.8619251840282232,76.30567582091317,74147.97007896914,840
84300,1056.7765,1033.0543,-310.53857,313.58768,127.91394,623.9424,-0.3500424,317.1404,127.23541,620.657,-0.3565435,311.09235,132.19586,874.2155,-6.8925953,11.225929,8.493973,38.532516,-10.447439,-0.19831853,1.8401883,5.285381,-6.4265394,-0.25289717,0.21141951,0.76821196,-0.86470217,0.47418010234832764,0.9145486354827881,84300,1189,50.0,48.0,98,2,8.468425027980638,99.62608771806823,999.7341242568846,-1.7665856975855456,423.4212513990319,575.0953994203667,998.5166508193986,-151.67414802133473,-0.06453785,0.74967283,0.9994604,-0.9999302,2,423.4212513990319,347844,2556,66.0,67.49518501345115,200,17,-1.4055185061203448,0.8907506228594463,9.883596238109423,-1.9369384680633197,-92.76422140394277,108.10400466693518,-23.287099716013923,-307.53290143883277,-0.14965735,0.7277469,0.99972296,-0.99992293,5,-92.76422140394277,0.0006163790822029114,80.86795908096246,21.694814678980038,0.0021094991825520992,0.007049184991046786,1.8225044950377196,104.39505331823602,74252.36785502755,841
84400,707.9398,858.13715,-321.49908,324.32178,110.76314,790.731,-0.3509591,326.77625,111.03854,728.18774,-0.3573065,329.56818,119.03975,999.9029,-3.5320497,10.060524,8.231789,37.562534,-9.296835,-0.0055132145,1.759935,5.23225,-5.323575,-0.27831993,0.1991201,0.6593461,-0.8753496,0.47786039113998413,0.044682834297418594,84400,1190,100.0,0.0,100,100,-1.5904487711462545,0.09103253873897249,-1.2834084970945223,-1.7621111785622308,-159.04487711462542,0.0,-159.04487711462542,-159.04487711462542,-0.15032163,0.786158,0.9999823,-0.99996966,1,-159.04487711462542,348267,2561,84.6,94.4660785679177,200,1,3.1117415584164267,68.69527377369967,999.8113798330427,-1.8468027389011294,263.2533358420297,610.528930277424,999.8113798330427,-333.2123948364016,-0.31130338,0.7288066,0.99997455,-0.999933,5,263.2533358420297,0.000657619908452034,80.27776963310316,14.709022131981328,0.002239807043224573,0.006991859991103411,1.8772505118977278,96.873931563925,74349.24454875989,842
84500,514.5965,540.26025,-318.02774,320.59082,121.91849,629.1413,-0.35119554,319.14832,121.364624,607.68225,-0.35763666,318.33374,121.194756,641.2449,-10.166442,10.443026,7.6511374,45.76416,-6.5204954,-0.026725162,1.7866762,5.110201,-5.346466,-0.2672779,0.20276219,0.66433257,-0.9352931,0.47154200077056885,0.33297333121299744,84500,1191,100.0,0.0,100,100,-1.6187266783761958,0.07734237715693243,-1.2828969899344738,-1.6798215542607253,-161.87266783761953,0.0,-161.87266783761953,-161.87266783761953,-0.094390154,0.8232543,0.9998879,-0.9998895,1,-161.87266783761953,348681,2566,82.8,95.72335138303505,200,2,3.389624227958382,69.42656562301447,999.8322987066051,-1.8022076241507294,280.660886074954,604.0762293081855,1009.5118303590901,-321.98674655373543,-0.07380067,0.73094976,0.99999255,-0.99983466,5,280.660886074954,0.0006738128140568733,80.5151623969432,14.787368764169514,0.0022394738625735044,0.007049115840345621,1.8105705841444433,97.12306414777413,74446.36974224192,843
84600,540.5886,617.5826,-324.73032,324.13953,115.6914,591.23676,-0.3522097,327.20258,116.82129,580.769,-0.35857806,325.4423,118.18365,592.84436,-10.044509,9.973444,8.124988,41.138798,-7.8931236,-0.08373832,1.7864791,6.251658,-4.968265,-0.27287406,0.20001301,0.43597674,-0.9851732,0.4791034162044525,-0.019544467329978943,84600,1193,50.0,8.0,58,42,-1.3970050610991365,0.11216438684065333,-1.1981042588198463,-1.7813729847089876,-69.85025305495682,11.22480714548373,-58.6254459094731,-81.07506020044056,-0.083402514,0.77267987,0.9994685,-0.9998458,2,-69.85025305495682,349081,2568,200.0,0.0,200,200,-1.49548757739879,0.21509469809552398,-1.2056246689469035,-1.824750678349498,-299.09751547975793,40.0842633707434,-259.01325210901456,-339.18177885050136,-0.09124181,0.71531606,0.9950027,-0.9999684,2,-299.09751547975793,0.0005866289138793945,59.92688966006972,21.780062906909734,0.002202837960794568,0.00701021496206522,1.81796731101349,83.53471955982968,74529.90731524886,844
84700,403.93042,406.0279,-320.5662,320.69562,122.840164,568.717,-0.35261694,322.61557,121.55284,548.6402,-0.35907695,319.7412,123.91793,555.98224,-4.778766,9.555847,9.012567,56.104633,-11.0062,0.019963644,1.8089862,6.6682963,-6.202721,-0.251473,0.19893126,0.4311552,-0.99229395,0.48373353481292725,-0.32250720262527466,84700,1194,100.0,0.0,100,100,-1.390123698392418,0.05895457240914397,-1.1797783292349573,-1.4856491925796635,-139.01236983924176,0.0,-139.01236983924176,-139.01236983924176,0.06731958,0.71659017,0.99980354,-0.9998917,1,-139.01236983924176,349536,2576,56.875,83.0623824303156,200,1,5.06269422914469,81.03896677295604,999.7952282006756,-1.7448161340676465,287.94073428260424,562.4769230968434,999.7952282006756,-335.1596395403616,-0.0543383,0.7361263,0.9999934,-0.9999869,8,287.94073428260424,0.0006051270756870508,100.91057733912021,14.942890585865825,0.002344318898394704,0.007140561938285828,1.918584382161498,117.7821423150599,74647.69186214311,845
84800,317.63098,334.80246,-323.82086,330.45416,119.18039,639.5611,-0.35323972,327.54468,117.40857,654.8904,-0.3596061,328.11975,119.95394,676.82855,-7.4174743,11.018446,8.800196,72.35158,-4.146103,-0.020194588,1.8972995,8.025104,-5.748064,-0.26671028,0.19458163,0.4126588,-0.8908178,0.483366996049881,0.740753173828125,84800,1196,50.0,49.0,99,1,8.468171400480312,99.63042142641824,999.7780114896769,-1.6665632607457872,423.4085700240155,576.3694414656615,999.7780114896769,-152.9608714416459,-0.034259032,0.7836945,0.99998754,-0.9999989,2,423.4085700240155,349936,2578,200.0,0.0,200,200,-1.3660115233174297,1.132022770588928,9.865895075145144,-1.5577478054979736,-273.20230466348596,24.610662217284556,-248.59164244620143,-297.81296688077055,-0.0014384048,0.7722867,0.9999943,-0.9999708,2,-273.20230466348596,0.0006551619153469801,60.06980986404233,21.629694578936324,0.0022043599747121334,0.00709255994297564,1.7909826270770282,83.50043915188871,74731.19513769401,846
84900,1642.0367,1687.6086,-312.4214,315.00934,120.020096,589.69415,-0.35398343,315.81134,120.449646,600.6517,-0.36032754,316.5014,127.50407,999.7821,-7.2051125,9.6957,8.270713,40.764095,-9.769297,0.14605053,1.7613348,6.662102,-5.310515,-0.24929428,0.20672768,0.69513714,-0.86505103,0.4755455255508423,-0.22613933682441711,84900,1198,50.0,11.0,61,39,-1.4507262161954655,0.17243605956901295,-1.1702220084877304,-1.7579590628256394,-72.53631080977325,20.12301044841959,-52.41330036135367,-92.65932125819285,0.0078761745,0.7610516,0.99988437,-0.99984026,2,-72.53631080977325,350396,2583,92.0,88.83918054552282,200,6,2.8321237702427555,65.88840316990014,999.908897101392,-1.7830853198174506,260.5553868623334,600.523296896998,1005.1014109749533,-322.7516621898851,0.018592834,0.7336633,0.9979633,-0.99999386,5,260.5553868623334,0.0006135930307209492,80.59786711796187,21.581717430846766,0.002341178013011813,0.007005678024142981,1.9557958720251918,104.1453408699017,74835.3432291199,847
85000,424.4672,526.20886,-314.20825,317.49158,132.64844,637.64496,-0.35445538,317.2913,131.30042,620.22723,-0.36097655,316.15808,132.29504,644.32025,-7.955144,9.711863,8.632532,40.349953,-8.186981,-0.0005568907,1.7876786,6.4736614,-6.6875205,-0.266254,0.1912881,0.526988,-1.1174331,0.47333836555480957,-0.21550269424915314,85000,1199,100.0,0.0,100,100,-0.7474304515756429,2.3983937742168893,9.744064005214318,-1.3986248673726651,-74.74304515756431,0.0,-74.74304515756431,-74.74304515756431,0.11433413,0.8259322,1.0,-0.9999868,1,-74.74304515756431,350796,2585,200.0,0.0,200,200,-1.233095147617144,0.5515032358012153,9.746211148073604,-1.417595318462457,-246.6190295234287,10.307842842529155,-236.31118668089957,-256.9268723659579,0.041053344,0.7331012,0.9990728,-0.9997679,2,-246.6190295234287,0.0006694449111819267,59.989468194078654,15.027988801943138,0.0021921000443398952,0.007100643822923303,1.9095991018693894,76.93701828666963,74912.28304799949,848
85100,1241.5763,1205.3441,-316.21155,319.48474,121.92931,576.3744,-0.3548649,319.26202,121.58785,612.9466,-0.36139998,317.93057,128.72668,999.7875,-12.133588,10.025344,8.553135,35.751446,-9.153562,-0.09207024,1.766429,4.6502323,-5.0713463,-0.2676465,0.20368467,0.45386294,-1.1431639,0.4727519750595093,0.018988385796546936,85100,1202,33.333333333333336,45.72623851673007,98,1,19.098843262491233,140.1169459311006,999.8007301953869,-1.5523887905084177,636.6281087497078,513.5987235781405,999.8007301953869,-89.71017174088543,0.076425165,0.74185,0.9997161,-0.99998707,3,636.6281087497078,351198,2589,100.5,99.5,200,1,3.413907153269602,70.4548490145133,999.8024592730038,-1.7162092324982097,343.09766890359504,656.8195049362051,999.8024592730038,-331.60955723508465,-0.12910703,0.7950292,0.9998787,-0.999993,4,343.09766890359504,0.0006381738930940628,73.47923897998407,28.557822166010737,0.0022258281242102385,0.007023570127785206,1.8389138202182949,103.8858625383582,75016.17208525375,849
85200,503.0099,573.0091,-312.54047,310.28842,117.791214,570.93005,-0.35571283,311.67477,118.7366,585.0043,-0.3619644,310.73535,122.21183,587.2103,-7.9851427,10.15971,8.894671,57.572197,-5.6399727,0.19215684,1.8057654,5.6231756,-5.6156154,-0.2645266,0.18957771,0.47009993,-1.2479457,0.4759193956851959,0.11858706176280975,85200,1204,50.0,2.0,52,48,-1.4111457099154665,0.08382658085868586,-1.236689533403161,-1.574732340559264,-70.55728549577333,5.562225827774661,-64.99505966799866,-76.11951132354798,0.01571505,0.74561375,0.99995565,-0.999922,2,-70.55728549577333,351599,2592,133.66666666666666,93.8094996374153,200,1,1.4107366919788586,49.96718755123308,999.8258633311851,-1.7290767047162705,188.56847116117402,578.7091461688215,999.8258633311851,-310.61500313587186,-0.0680084,0.72279215,0.9999988,-0.9999992,3,188.56847116117402,0.0006278231739997864,66.90590397105552,21.632617553928867,0.002226336859166622,0.006977421930059791,1.825401034206152,90.37375414115377,75106.54850439006,850
85300,876.3514,755.37823,-315.11584,321.33475,130.52461,702.9698,-0.35634357,319.98846,130.78903,733.17596,-0.36247703,312.7395,137.69508,999.74506,-5.3056946,9.1311035,7.8577356,35.25193,-7.7005534,-0.14792445,1.7313524,5.869686,-5.609703,-0.262361,0.1891974,0.43421152,-1.084339,0.4773167371749878,-0.642565906047821,85300,1206,50.0,49.0,99,1,8.71747614622896,99.60814365701975,999.8056956741593,-1.4774457432813277,435.87380731144793,563.9318883627113,999.8056956741593,-128.05808105126346,-0.06443184,0.74263465,0.99970585,-0.999911,2,435.87380731144793,351999,2594,200.0,0.0,200,200,-1.5010011331876836,0.10656641955436763,-1.2406566041507545,-1.6860686617973462,-300.20022663753673,18.27519344073815,-281.92503319679855,-318.47542007827485,-0.18926139,0.76180005,0.99514616,-0.99968195,2,-300.20022663753673,0.0006376819219440222,60.06135286297649,21.666539708152413,0.002167898928746581,0.006980760022997856,1.9404574050568044,83.6781363170594,75190.22946631024,851
85400,571.8288,692.4381,-321.4665,324.70737,116.1181,563.39886,-0.35719252,323.11493,116.13534,570.2405,-0.36316803,326.3965,119.782745,593.8461,-9.324597,9.442638,7.798422,52.6014,-7.1504245,0.11877135,1.7556034,5.4001846,-4.9869213,-0.25220704,0.19575746,0.44531912,-0.83340514,0.47364869713783264,-0.41641965508461,85400,1207,100.0,0.0,100,100,-0.8361824447015125,2.15939299838198,9.748820880230314,-1.4494533542803443,-83.61824447015131,0.0,-83.61824447015131,-83.61824447015131,0.08450282,0.73375285,0.99980503,-0.9999996,1,-83.61824447015131,352498,2604,49.9,55.5525876985042,200,1,8.709408769224002,99.7097094138078,999.7761317818517,-2.12463448616077,434.59949758427763,559.461196372229,1009.5833484572834,-255.7384010464288,0.022386888,0.7664161,1.0,-0.99999934,10,434.59949758427763,0.0013343661557883024,115.30769998999313,14.829615588998422,0.0019262100104242563,0.005691336002200842,1.593881183071062,131.74014867423102,75321.97188702016,852
